year,month,precipitation(mm),snow_depth(cm),mean_temperature(°C),min_temperature(°C),max_temperature(°C)
1999,1,60.699999999999996,9.03225806451613,-6.338709677419355,-9.225806451612904,-3.674193548387097
1999,2,47.8,29.464285714285715,-7.703571428571428,-11.075000000000001,-4.417857142857143
1999,3,28.1,43.806451612903224,-1.7580645161290323,-4.84516129032258,1.4225806451612903
1999,4,42.0,5.8,5.036666666666666,1.29,9.360000000000001
1999,5,12.600000000000001,0.0,7.503225806451613,1.0483870967741935,13.503225806451614
1999,6,29.6,0.0,17.423333333333336,10.879999999999999,23.52
1999,7,48.6,0.0,17.458064516129035,11.170967741935485,23.506451612903227
1999,8,55.2,0.0,14.051612903225807,7.341935483870968,20.4
1999,9,33.6,0.0,11.610000000000001,5.956666666666666,18.016666666666666
1999,10,109.2,0.0,5.780645161290322,3.503225806451613,8.606451612903227
1999,11,34.9,0.4666666666666667,1.5066666666666668,-1.13,3.86
1999,12,83.89999999999999,16.483870967741936,-3.6580645161290324,-6.819354838709677,-0.8580645161290323
2000,1,43.3,12.387096774193548,-3.52258064516129,-6.841935483870968,-0.6580645161290323
2000,2,49.0,18.551724137931036,-2.8448275862068964,-5.73448275862069,-0.596551724137931
2000,3,34.3,18.516129032258064,-1.8774193548387095,-5.987096774193549,2.270967741935484
2000,4,30.1,1.5333333333333334,5.723333333333333,1.1733333333333333,11.036666666666667
2000,5,26.9,0.0,10.316129032258065,4.345161290322581,16.429032258064517
2000,6,51.300000000000004,0.0,13.479999999999999,8.423333333333334,18.976666666666667
2000,7,113.8,0.0,15.629032258064516,11.396774193548387,20.67096774193548
2000,8,83.7,0.0,14.129032258064516,9.54516129032258,19.651612903225807
2000,9,15.7,0.0,8.52,2.8633333333333337,14.966666666666667
2000,10,61.0,0.12903225806451613,8.12258064516129,5.487096774193549,10.76774193548387
2000,11,92.7,0.0,3.85,2.256666666666667,5.47
2000,12,50.2,1.6451612903225807,0.6903225806451613,-1.5806451612903225,2.7129032258064516
2001,1,23.400000000000002,8.935483870967742,-2.2806451612903227,-4.219354838709678,-0.5806451612903226
2001,2,32.0,7.178571428571429,-8.407142857142857,-12.282142857142857,-4.492857142857143
2001,3,34.1,8.387096774193548,-4.248387096774193,-9.093548387096776,0.3516129032258064
2001,4,56.0,0.7,5.1033333333333335,1.1266666666666665,9.860000000000001
2001,5,36.7,0.0,8.648387096774194,2.890322580645161,14.64516129032258
2001,6,52.5,0.0,13.546666666666665,8.45,18.376666666666665
2001,7,72.9,0.0,18.874193548387098,13.3,24.27741935483871
2001,8,70.5,0.0,15.33548387096774,10.458064516129031,20.9
2001,9,135.9,0.0,11.216666666666667,8.186666666666666,15.270000000000001
2001,10,80.4,0.0,7.335483870967742,4.806451612903226,10.0
2001,11,37.9,1.7666666666666666,-0.7166666666666667,-3.2333333333333334,1.7133333333333334
2001,12,20.2,7.645161290322581,-8.05483870967742,-11.3,-5.158064516129032
2002,1,71.0,13.741935483870968,-4.506451612903225,-8.290322580645162,-1.6838709677419355
2002,2,40.3,6.107142857142857,-1.6857142857142857,-4.578571428571428,1.0107142857142857
2002,3,33.4,9.774193548387096,-0.5548387096774193,-4.94516129032258,3.7774193548387096
2002,4,2.0,0.1,5.236666666666666,-0.8666666666666667,11.513333333333332
2002,5,32.4,0.0,11.319354838709677,3.864516129032258,18.177419354838708
2002,6,95.0,0.0,15.35,9.806666666666667,20.886666666666667
2002,7,66.4,0.0,18.200000000000003,13.341935483870968,23.080645161290324
2002,8,12.8,0.0,17.9,10.654838709677419,24.770967741935483
2002,9,12.1,0.0,10.073333333333332,4.903333333333333,16.05
2002,10,26.0,2.193548387096774,-0.4129032258064516,-3.4129032258064513,3.303225806451613
2002,11,43.7,7.833333333333333,-3.8733333333333335,-6.1433333333333335,-1.6900000000000002
2002,12,5.2,10.741935483870968,-8.948387096774193,-12.293548387096775,-6.1
2003,1,46.4,19.612903225806452,-10.538709677419355,-15.119354838709677,-6.529032258064516
2003,2,5.7,23.0,-6.889285714285714,-10.742857142857144,-2.792857142857143
2003,3,5.2,15.387096774193548,-1.1774193548387097,-4.961290322580646,3.096774193548387
2003,4,26.5,0.9333333333333333,2.1599999999999997,-2.6866666666666665,7.246666666666667
2003,5,82.0,0.0,9.696774193548388,4.554838709677419,15.2
2003,6,72.0,0.0,12.9,7.033333333333333,18.626666666666665
2003,7,67.9,0.0,19.73225806451613,13.961290322580645,25.238709677419354
2003,8,80.1,0.0,14.95483870967742,10.76774193548387,20.203225806451613
2003,9,11.5,0.0,10.693333333333333,5.346666666666667,16.056666666666665
2003,10,74.0,2.0,2.6838709677419357,-0.22903225806451605,5.809677419354839
2003,11,43.6,1.0,2.0933333333333333,0.29000000000000004,3.606666666666667
2003,12,69.6,7.0,-1.7032258064516128,-5.319354838709677,1.232258064516129
2004,1,31.1,17.032258064516128,-7.487096774193549,-10.596774193548388,-4.812903225806451
2004,2,36.9,21.93103448275862,-4.941379310344828,-8.224137931034482,-1.803448275862069
2004,3,18.1,32.645161290322584,-1.7741935483870968,-6.219354838709678,2.9451612903225803
2004,4,5.7,1.7333333333333334,4.8966666666666665,-1.6533333333333333,11.3
2004,5,59.6,0.0,9.629032258064516,3.8806451612903223,15.464516129032257
2004,6,121.9,0.0,12.19,6.793333333333334,17.516666666666666
2004,7,129.3,0.0,15.458064516129031,11.016129032258064,20.261290322580646
2004,8,85.8,0.0,15.709677419354838,11.167741935483871,20.706451612903226
2004,9,98.2,0.0,11.476666666666667,8.69,15.066666666666666
2004,10,29.900000000000002,0.0,4.764516129032257,1.861290322580645,8.083870967741936
2004,11,46.1,1.6,-0.7099999999999999,-3.6633333333333336,1.75
